diagram_prefix,section_slug,section_name,diagram_codes,diagram_names,image_paths,source_section,source_diagram,oem_number,part_name,quantity,production_period,applies_for_models,notes,group_code,engine_tokens,interchange_signal,confidence_gate,required_verification,shared_engine_candidate,donor_engine_tokens,shared_confidence_statement,shared_required_verification
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,27674AC100,P.C.V. ASSEMBLY,01,02.1997 - 11.1998,S.25 +W.(25+OBK),,27671,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26535AA160,"CLAMP,5-8",01,02.1997 - 11.1998,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,NO.2,26556D*B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,725546010,"CLAMP,5-5-5",02,02.1997 - 11.1998,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,NO.1,26556B*A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,27675AC030,BRACKET-PCV,01,02.1997 - 11.1998,S.25 +W.(25+OBK),,27631E,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,725546120,"CLAMP,5-5-5",01,02.1997 - 11.1998,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,NO.2,26556B*B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26535AA150,"CLAMP,5-8",01,02.1997 - 11.1998,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,NO.1,26556D*A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,010008166,FLANGE BOLT-PILOT,,,,,010008166,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26556FA020,"CLAMP,5-5-5",01,02.1997 - 11.1998,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,NO.4,26556B*C,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,25546GA400,CLAMP-BRAKE HOSE,04,02.1997 - 11.1998,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,,26557P,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26531AA001,BRAKE HOSE-FRONT RIGHT,01,02.1997 - 11.1998,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,,26540A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26510FC090,BRAKE PIPE-MASTER CYLINDER / PHV,02,02.1997 - 11.1998,S.25.MT +W.(25+OBK).MT,,26578F,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26535AA070,"CLAMP,5-5-5",01,02.1997 - 11.1998,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,NO.3,26556B*D,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,114130151,GASKET-BRAKE HOSE,04,02.1997 - 11.1998,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,,26588,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,112925161,UNION BOLT-BRAKE HOSE,02,02.1997 - 11.1998,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,,26544,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26531AA010,BRAKE HOSE-FRONT LEFT,01,02.1997 - 11.1998,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,,26540B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26531AA041,"BRAKE HOSE-REAR,RIGHT",01,02.1997 - 11.1998,S.25 +W.25,,26541A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,010106160,FLANGE BOLT-PILOT,,,,,010106160,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26533AA120,BRACKET-REAR BRAKE HOSE,02,02.1997 - 11.1998,S.25 +W.(25+OBK),,26552D,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,114130151,GASKET-BRAKE HOSE,04,02.1997 - 11.1998,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,,26588,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,627013001,CLAMP-BRAKE HOSE,04,02.1997 - 11.1998,S.25 +W.(25+OBK),,26566G,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26535AA080,"CLAMP,7",02,02.1997 - 11.1998,S.25 +W.(25+OBK),,26557A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,112925161,UNION BOLT-BRAKE HOSE,02,02.1997 - 11.1998,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,,26544,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26522AA020,"BRAKE PIPE-REAR,RIGHT",01,02.1997 - 11.1998,S.25 +W.(25+OBK),,26521,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,725546070,CLAMP-5 SEAL,04,02.1997 - 11.1998,S.25 +W.(25+OBK),,26556O,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26535AA000,"CLAMP,20-5-5",05,02.1997 - 11.1998,S.(GL+25) +W.(GL+25+OBK) +W.FF4W.LX,,26566A,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26535AA020,"CLAMP,5-5",01,02.1997 - 11.1998,S.25 +W.(25+OBK),NO.3,26556N*C,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26533AA000,BRACKET-CONNECTOR,01,02.1997 - 11.1998,S.25 +W.(25+OBK),,26552N,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26522AA010,"BRAKE PIPE-REAR,LEFT",01,02.1997 - 11.1998,S.25 +W.(25+OBK),,26521A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26534AA000,CONNECTOR-BRAKE PIPE 2WAY,01,02.1997 - 11.1998,S.25 +W.(25+OBK),,26554,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,010008160,FLANGE BOLT-PILOT,,,,,010008160,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26531AA070,"BRAKE HOSE-REAR,LEFT",01,02.1997 - 11.1998,S.25 +W.25,,26541B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,010008300,FLANGE BOLT-PILOT,,,,,010008300,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26542AA000,"GROMMET-BRAKE PIPE CENTER,REAR",01,02.1997 - 11.1998,S.(GL+25) +W.(GL+25+OBK) +W.FF4W.LX,,26558B,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26535AA010,"CLAMP,5-5",01,02.1997 - 11.1998,S.25 +W.(25+OBK),NO.2,26556N*B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26556FA010,"CLAMP,5-5-SEAL",01,02.1997 - 11.1998,S.(GL+25) +W.(GL+25+OBK) +W.FF4W.LX,,26556P,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
265,suspension-axle-brake,Suspension Axle Brake,265_01; 265_02; 265_03; 265_04,BRAKE PIPING,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_03_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_265_04_LH_2_LR.gif,Suspension Axle Brake,BRAKE PIPING,26530AC010,BRAKE PIPE ASSEMBLY-CENTER,01,02.1997 - 11.1998,S.25 +W.(25+OBK),,26530,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
